|dates|EauClaire_Wisconsin_UnitedStates.AveragePrecipitationTotal.data|EauClaire_Wisconsin_UnitedStates.AveragePrecipitationTotal.missing|EauClaire_Wisconsin_UnitedStates.AveragePrecipitation.data|EauClaire_Wisconsin_UnitedStates.AveragePrecipitation.missing|EauClaire_Wisconsin_UnitedStates.AverageWindDirection.data|EauClaire_Wisconsin_UnitedStates.AverageWindDirection.missing|EauClaire_Wisconsin_UnitedStates.AverageWindSpeed.data|EauClaire_Wisconsin_UnitedStates.AverageWindSpeed.missing
0|2021-12-01|0.0|0|0.0|0|207.56944444444443|0|9.065972222222223|0
0|2021-12-02|0.0|0|0.0|0|217.08333333333334|0|8.291666666666666|0
0|2021-12-03|0.0002777777777777778|0|0.0008333333333333334|0|135.625|0|3.21875|0
0|2021-12-04|0.0|0|0.0|0|235.55555555555554|0|6.902777777777778|0
0|2021-12-05|0.0|0|0.0|0|153.375|0|12.349305555555555|0
0|2021-12-06|0.0|0|0.0|0|284.4791666666667|0|15.586805555555557|0
0|2021-12-07|0.0|0|0.0004166666666666667|0|124.6875|0|5.28125|0
0|2021-12-08|0.0004166666666666667|0|0.0|0|103.54166666666667|0|3.6458333333333335|0
0|2021-12-09|0.0|0|0.0|0|128.68055555555557|0|7.395833333333333|0
0|2021-12-10|0.0|0|0.0|0|61.333333333333336|0|6.389583333333334|0
0|2021-12-11|0.0|0|0.0|0|256.47222222222223|0|11.546527777777778|0
0|2021-12-12|0.0|0|0.0|0|194.16666666666666|0|7.375|0
0|2021-12-13|0.0|0|0.0|0|124.16666666666667|0|2.9166666666666665|0
0|2021-12-14|0.0|0|0.0|0|98.85416666666667|0|9.458333333333334|0
0|2021-12-15|0.0|0|0.009375|0|143.54166666666666|0|10.059027777777777|0
0|2021-12-16|0.011250000000000001|0|0.0016666666666666668|0|256.80555555555554|0|20.241666666666667|0
0|2021-12-17|0.0|0|0.0|0|134.58333333333334|0|6.833333333333333|0
0|2021-12-18|0.0|0|0.0|0|261.59722222222223|0|5.770833333333333|0
0|2021-12-19|0.0|0|0.0|0|180.20833333333334|0|9.770833333333334|0
0|2021-12-20|0.0|0|0.0|0|234.58333333333334|0|7.5|0
0|2021-12-21|0.0|0|0.0|0|209.7847222222222|0|8.916666666666668|0
0|2021-12-22|0.0|0|0.0|0|121.25|0|3.9166666666666665|0
0|2021-12-23|0.0|0|0.0008333333333333334|0|92.91666666666667|0|3.4583333333333335|0
0|2021-12-24|0.0008333333333333334|0|0.0|0|103.26388888888887|0|3.527777777777778|0
0|2021-12-25|0.0|0|0.0|0|222.5|0|5.5|0
0|2021-12-26|0.0|0|0.0|0|82.85416666666667|0|10.1|0
0|2021-12-27|0.0|0|0.0|0|198.8045634920635|0|13.299107142857144|0
0|2021-12-28|0.0|0|0.0|0|121.07638888888887|0|6.2875000000000005|0
0|2021-12-29|0.0|0|0.0|0|159.86111111111111|0|5.041666666666667|0
0|2021-12-30|0.0|0|0.0|0|132.08333333333331|0|6.027777777777778|0
0|2021-12-31|0.0|0|0.0|0|269.7916666666667|0|6.541666666666667|0
0|2022-01-01|0.0|0|0.0|0|283.3333333333333|0|7.333333333333333|0
0|2022-01-02|0.0|0|0.0|0|188.33333333333334|0|3.75|0
0|2022-01-03|0.0|0|0.0|0|99.58333333333333|0|3.0|0
0|2022-01-04|0.0|0|0.0|0|85.41666666666667|0|5.625|0
0|2022-01-05|0.0|0|0.0|0|290.7430555555556|0|12.50902777777778|0
0|2022-01-06|0.0|0|0.0|0|268.56944444444446|0|7.731944444444444|0
0|2022-01-07|0.0|0|0.0|0|162.5|0|6.75|0
0|2022-01-08|0.0|0|0.0|0|195.9027777777778|0|12.909722222222223|0
0|2022-01-09|0.0|0|0.0|0|276.52777777777777|0|11.006944444444443|0
0|2022-01-10|0.0|0|0.0|0|241.45833333333334|0|6.479166666666667|0
0|2022-01-11|0.0|0|0.0|0|191.25|0|8.125|0
0|2022-01-12|0.0|0|0.0004166666666666667|0|70.66666666666667|0|1.6291666666666667|0
0|2022-01-13|0.0004166666666666667|0|0.0|0|160.83333333333334|0|5.375|0
0|2022-01-14|0.0|0|0.0|0|62.91666666666668|0|12.319444444444443|0
0|2022-01-15|0.0|0|0.0|0|55.0|0|3.4791666666666665|0
0|2022-01-16|0.0|0|0.0|0|226.875|0|6.930555555555556|0
0|2022-01-17|0.0|0|0.0|0|257.5|0|6.930555555555556|0
