|dates|Gurabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Gurabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Gurabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Gurabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Gurabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Gurabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Gurabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Gurabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-06|1351.0|0|1710.0|0|0.0|0|0.0|100
0|2021-02-07|1351.0|0|1737.0|0|0.0|0|0.0|100
0|2021-02-08|1351.0|0|1746.0|0|0.0|0|0.0|100
0|2021-02-09|1401.0|0|1752.0|0|0.0|0|0.0|100
0|2021-02-10|1401.0|0|1754.0|0|0.0|0|0.0|100
0|2021-02-11|1408.0|0|1759.0|0|0.0|0|0.0|100
0|2021-02-12|1408.0|0|1766.0|0|0.0|0|0.0|100
0|2021-02-13|1421.0|0|1772.0|0|0.0|0|0.0|100
0|2021-02-14|1421.0|0|1776.0|0|0.0|0|0.0|100
0|2021-02-15|1428.0|0|1779.0|0|0.0|0|0.0|100
0|2021-02-16|1442.0|0|1793.0|0|0.0|0|0.0|100
0|2021-02-17|1444.0|0|1795.0|0|0.0|0|0.0|100
0|2021-02-18|1444.0|0|1798.0|0|0.0|0|0.0|100
0|2021-02-19|1449.0|0|1800.0|0|0.0|0|0.0|100
0|2021-02-20|1449.0|0|1824.0|0|0.0|0|0.0|100
0|2021-02-21|1474.0|0|1825.0|0|0.0|0|0.0|100
0|2021-02-22|1474.0|0|1833.0|0|0.0|0|0.0|100
0|2021-02-23|1474.0|0|1837.0|0|0.0|0|0.0|100
0|2021-02-24|1474.0|0|1839.0|0|0.0|0|0.0|100
0|2021-02-25|1488.0|0|1839.0|0|0.0|0|0.0|100
0|2021-02-26|1488.0|0|1840.0|0|0.0|0|0.0|100
0|2021-02-27|1497.0|0|1848.0|0|0.0|0|0.0|100
0|2021-02-28|1501.0|0|1852.0|0|0.0|0|0.0|100
0|2021-03-01|1501.0|0|1859.0|0|0.0|0|0.0|100
0|2021-03-02|1513.0|0|1864.0|0|0.0|0|0.0|100
0|2021-03-03|1513.0|0|1866.0|0|0.0|0|0.0|100
0|2021-03-04|1513.0|0|1868.0|0|0.0|0|0.0|100
0|2021-03-05|1522.0|0|1873.0|0|0.0|0|0.0|100
0|2021-03-06|1522.0|0|1879.0|0|0.0|0|0.0|100
0|2021-03-07|1522.0|0|1889.0|0|0.0|0|0.0|100
0|2021-03-08|1528.0|0|1901.0|0|0.0|0|0.0|100
0|2021-03-09|1528.0|0|1902.0|0|0.0|0|0.0|100
0|2021-03-10|1553.0|0|1903.0|0|0.0|0|0.0|100
0|2021-03-11|1557.0|0|1906.0|0|0.0|0|0.0|100
0|2021-03-12|1558.0|0|1909.0|0|0.0|0|0.0|100
0|2021-03-13|1560.0|0|1910.0|0|0.0|0|0.0|100
0|2021-03-14|1560.0|0|1911.0|0|0.0|0|0.0|100
0|2021-03-15|1560.0|0|1913.0|0|0.0|0|0.0|100
0|2021-03-16|1560.0|0|1915.0|0|0.0|0|0.0|100
0|2021-03-17|1564.0|0|1915.0|0|0.0|0|0.0|100
0|2021-03-18|1564.0|0|1916.0|0|0.0|0|0.0|100
0|2021-03-19|1564.0|0|1918.0|0|0.0|0|0.0|100
0|2021-03-20|1571.0|0|1921.0|0|0.0|0|0.0|100
0|2021-03-21|1576.0|0|1925.0|0|0.0|0|0.0|100
0|2021-03-22|1576.0|0|1930.0|0|0.0|0|0.0|100
0|2021-03-23|1583.0|0|1933.0|0|0.0|0|0.0|100
0|2021-03-24|1584.0|0|1935.0|0|0.0|0|0.0|100
0|2021-03-25|1584.0|0|1937.0|0|0.0|0|0.0|100
0|2021-03-26|1584.0|0|1941.0|0|0.0|0|0.0|100
0|2021-03-27|1584.0|0|1946.0|0|0.0|0|0.0|100
0|2021-03-28|1584.0|0|1954.0|0|0.0|0|0.0|100
0|2021-03-29|1584.0|0|1964.0|0|0.0|0|0.0|100
0|2021-03-30|1584.0|0|1970.0|0|0.0|0|0.0|100
0|2021-03-31|1584.0|0|1974.0|0|0.0|0|0.0|100
0|2021-04-01|1633.0|0|1980.0|0|0.0|0|0.0|100
0|2021-04-02|1649.0|0|1992.0|0|0.0|0|0.0|100
0|2021-04-03|1663.0|0|2007.0|0|0.0|0|0.0|100
0|2021-04-04|1667.0|0|2016.0|0|0.0|0|0.0|100
0|2021-04-05|1667.0|0|2019.0|0|0.0|0|0.0|100
0|2021-04-06|1671.0|0|2021.0|0|0.0|0|0.0|100
0|2021-04-07|1677.0|0|2025.0|0|0.0|0|0.0|100
0|2021-04-08|1677.0|0|2035.0|0|0.0|0|0.0|100
0|2021-04-09|1717.0|0|2055.0|0|0.0|0|0.0|100
0|2021-04-10|1726.0|0|2073.0|0|0.0|0|0.0|100
0|2021-04-11|1743.0|0|2086.0|0|0.0|0|0.0|100
0|2021-04-12|1758.0|0|2102.0|0|0.0|0|0.0|100
0|2021-04-13|1779.0|0|2120.0|0|0.0|0|0.0|100
0|2021-04-14|1779.0|0|2133.0|0|0.0|0|0.0|100
0|2021-04-15|1798.0|0|2143.0|0|0.0|0|0.0|100
0|2021-04-16|1823.0|0|2149.0|0|0.0|0|0.0|100
0|2021-04-17|1839.0|0|2174.0|0|0.0|0|0.0|100
0|2021-04-18|1839.0|0|2190.0|0|0.0|0|0.0|100
0|2021-04-19|1871.0|0|2205.0|0|0.0|0|0.0|100
0|2021-04-20|1871.0|0|2222.0|0|0.0|0|0.0|100
0|2021-04-21|1906.0|0|2245.0|0|0.0|0|0.0|100
0|2021-04-22|1929.0|0|2257.0|0|0.0|0|0.0|100
0|2021-04-23|1946.0|0|2280.0|0|0.0|0|0.0|100
0|2021-04-24|1975.0|0|2297.0|0|0.0|0|0.0|100
0|2021-04-25|1980.0|0|2326.0|0|0.0|0|0.0|100
0|2021-04-26|2005.0|0|2331.0|0|0.0|0|0.0|100
0|2021-04-27|2010.0|0|2356.0|0|0.0|0|0.0|100
0|2021-04-28|2015.0|0|2361.0|0|0.0|0|0.0|100
0|2021-04-29|2029.0|0|2366.0|0|0.0|0|0.0|100
0|2021-04-30|2029.0|0|2380.0|0|0.0|0|0.0|100
0|2021-05-01|2044.0|0|2385.0|0|0.0|0|0.0|100
0|2021-05-02|2051.0|0|2395.0|0|0.0|0|0.0|100
0|2021-05-03|2070.0|0|2402.0|0|0.0|0|0.0|100
0|2021-05-04|2071.0|0|2421.0|0|0.0|0|0.0|100
0|2021-05-05|2071.0|0|2422.0|0|0.0|0|0.0|100
0|2021-05-06|2071.0|0|2422.0|0|0.0|0|0.0|100
0|2021-05-07|2071.0|0|2429.0|0|0.0|0|0.0|100
0|2021-05-08|2106.0|0|2444.0|0|0.0|0|0.0|100
0|2021-05-09|2110.0|0|2457.0|0|0.0|0|0.0|100
0|2021-05-10|2110.0|0|2461.0|0|0.0|0|0.0|100
0|2021-05-11|2112.0|0|2463.0|0|0.0|0|0.0|100
0|2021-05-12|2115.0|0|2465.0|0|0.0|0|0.0|100
0|2021-05-13|2115.0|0|2466.0|0|0.0|0|0.0|100
0|2021-05-14|2122.0|0|2469.0|0|0.0|0|0.0|100
0|2021-05-15|2123.0|0|2473.0|0|0.0|0|0.0|100
0|2021-05-16|2129.0|0|2474.0|0|0.0|0|0.0|100
0|2021-05-17|2129.0|0|2480.0|0|0.0|0|0.0|100
0|2021-05-18|2129.0|0|2480.0|0|0.0|0|0.0|100
0|2021-05-19|2132.0|0|2480.0|0|0.0|0|0.0|100
0|2021-05-20|2132.0|0|2483.0|0|0.0|0|0.0|100
0|2021-05-21|2136.0|0|2486.0|0|0.0|0|0.0|100
0|2021-05-22|2139.0|0|2487.0|0|0.0|0|0.0|100
0|2021-05-23|2146.0|0|2490.0|0|0.0|0|0.0|100
0|2021-05-24|2146.0|0|2497.0|0|0.0|0|0.0|100
0|2021-05-25|2147.0|0|2497.0|0|0.0|0|0.0|100
0|2021-05-26|2150.0|0|2498.0|0|0.0|0|0.0|100
0|2021-05-27|2151.0|0|2501.0|0|0.0|0|0.0|100
0|2021-05-28|2153.0|0|2502.0|0|0.0|0|0.0|100
0|2021-05-29|2153.0|0|2504.0|0|0.0|0|0.0|100
0|2021-05-30|2156.0|0|2507.0|0|0.0|0|0.0|100
0|2021-05-31|2159.0|0|2509.0|0|0.0|0|0.0|100
0|2021-06-01|2160.0|0|2510.0|0|0.0|0|0.0|100
0|2021-06-02|2160.0|0|2511.0|0|0.0|0|0.0|100
0|2021-06-03|2162.0|0|2511.0|0|0.0|0|0.0|100
0|2021-06-04|2162.0|0|2513.0|0|0.0|0|0.0|100
0|2021-06-05|2167.0|0|2515.0|0|0.0|0|0.0|100
0|2021-06-06|2169.0|0|2518.0|0|0.0|0|0.0|100
0|2021-06-07|2173.0|0|2520.0|0|0.0|0|0.0|100
0|2021-06-08|2173.0|0|2524.0|0|0.0|0|0.0|100
0|2021-06-09|2173.0|0|2524.0|0|0.0|0|0.0|100
0|2021-06-10|2173.0|0|2524.0|0|0.0|0|0.0|100
0|2021-06-11|2175.0|0|2524.0|0|0.0|0|0.0|100
0|2021-06-12|2177.0|0|2526.0|0|0.0|0|0.0|100
0|2021-06-13|2178.0|0|2528.0|0|0.0|0|0.0|100
0|2021-06-14|2179.0|0|2529.0|0|0.0|0|0.0|100
0|2021-06-15|2179.0|0|2530.0|0|0.0|0|0.0|100
0|2021-06-16|2179.0|0|2530.0|0|0.0|0|0.0|100
0|2021-06-17|2180.0|0|2530.0|0|0.0|0|0.0|100
0|2021-06-18|2180.0|0|2531.0|0|0.0|0|0.0|100
0|2021-06-19|2180.0|0|2531.0|0|0.0|0|0.0|100
0|2021-06-20|2180.0|0|2531.0|0|0.0|0|0.0|100
0|2021-06-21|2180.0|0|2531.0|0|0.0|0|0.0|100
0|2021-06-22|2180.0|0|2531.0|0|0.0|0|0.0|100
0|2021-06-23|2180.0|0|2531.0|0|0.0|0|0.0|100
0|2021-06-24|2180.0|0|2531.0|0|0.0|0|0.0|100
0|2021-06-25|2180.0|0|2531.0|0|0.0|0|0.0|100
0|2021-06-26|2180.0|0|2531.0|0|0.0|0|0.0|100
0|2021-06-27|2180.0|0|2531.0|0|0.0|0|0.0|100
0|2021-06-28|2182.0|0|2532.0|0|0.0|0|0.0|100
0|2021-06-29|2182.0|0|2533.0|0|0.0|0|0.0|100
0|2021-06-30|2183.0|0|2533.0|0|0.0|0|0.0|100
0|2021-07-01|2183.0|0|2534.0|0|0.0|0|0.0|100
0|2021-07-02|2183.0|0|2534.0|0|0.0|0|0.0|100
0|2021-07-03|2184.0|0|2535.0|0|0.0|0|0.0|100
0|2021-07-04|2185.0|0|2535.0|0|0.0|0|0.0|100
0|2021-07-05|2185.0|0|2536.0|0|0.0|0|0.0|100
0|2021-07-06|2185.0|0|2540.0|0|0.0|0|0.0|100
0|2021-07-07|2190.0|0|2540.0|0|0.0|0|0.0|100
0|2021-07-08|2191.0|0|2541.0|0|0.0|0|0.0|100
0|2021-07-09|2194.0|0|2542.0|0|0.0|0|0.0|100
0|2021-07-10|2196.0|0|2545.0|0|0.0|0|0.0|100
0|2021-07-11|2196.0|0|2547.0|0|0.0|0|0.0|100
0|2021-07-12|2197.0|0|2547.0|0|0.0|0|0.0|100
0|2021-07-13|2198.0|0|2548.0|0|0.0|0|0.0|100
0|2021-07-14|2200.0|0|2549.0|0|0.0|0|0.0|100
0|2021-07-15|2202.0|0|2551.0|0|0.0|0|0.0|100
0|2021-07-16|2206.0|0|2553.0|0|0.0|0|0.0|100
0|2021-07-17|2206.0|0|2557.0|0|0.0|0|0.0|100
0|2021-07-18|2205.0|0|2557.0|0|0.0|0|0.0|100
0|2021-07-19|2207.0|0|2556.0|0|0.0|0|0.0|100
0|2021-07-20|2208.0|0|2558.0|0|0.0|0|0.0|100
0|2021-07-21|2211.0|0|2559.0|0|0.0|0|0.0|100
0|2021-07-22|2191.0|0|2562.0|0|0.0|0|0.0|100
0|2021-07-23|2191.0|0|2564.0|0|0.0|0|0.0|100
0|2021-07-24|2191.0|0|2569.0|0|0.0|0|0.0|100
0|2021-07-25|2227.0|0|2575.0|0|0.0|0|0.0|100
0|2021-07-26|2228.0|0|2579.0|0|0.0|0|0.0|100
0|2021-07-27|2228.0|0|2579.0|0|0.0|0|0.0|100
0|2021-07-28|2229.0|0|2579.0|0|0.0|0|0.0|100
0|2021-07-29|2238.0|0|2581.0|0|0.0|0|0.0|100
0|2021-07-30|2241.0|0|2592.0|0|0.0|0|0.0|100
0|2021-07-31|2253.0|0|2597.0|0|0.0|0|0.0|100
0|2021-08-01|2262.0|0|2607.0|0|0.0|0|0.0|100
0|2021-08-02|2265.0|0|2616.0|0|0.0|0|0.0|100
0|2021-08-03|2267.0|0|2618.0|0|0.0|0|0.0|100
0|2021-08-04|2287.0|0|2621.0|0|0.0|0|0.0|100
0|2021-08-05|2291.0|0|2642.0|0|0.0|0|0.0|100
0|2021-08-06|2306.0|0|2651.0|0|0.0|0|0.0|100
0|2021-08-07|2309.0|0|2658.0|0|0.0|0|0.0|100
0|2021-08-08|2320.0|0|2665.0|0|0.0|0|0.0|100
0|2021-08-09|2325.0|0|2673.0|0|0.0|0|0.0|100
0|2021-08-10|2330.0|0|2676.0|0|0.0|0|0.0|100
0|2021-08-11|2343.0|0|2684.0|0|0.0|0|0.0|100
0|2021-08-12|2367.0|0|2695.0|0|0.0|0|0.0|100
0|2021-08-13|2381.0|0|2724.0|0|0.0|0|0.0|100
0|2021-08-14|2399.0|0|2733.0|0|0.0|0|0.0|100
0|2021-08-15|2409.0|0|2754.0|0|0.0|0|0.0|100
0|2021-08-16|2413.0|0|2761.0|0|0.0|0|0.0|100
0|2021-08-17|2413.0|0|2764.0|0|0.0|0|0.0|100
0|2021-08-18|2415.0|0|2765.0|0|0.0|0|0.0|100
0|2021-08-19|2440.0|0|2767.0|0|0.0|0|0.0|100
0|2021-08-20|2464.0|0|2792.0|0|0.0|0|0.0|100
0|2021-08-21|2469.0|0|2815.0|0|0.0|0|0.0|100
0|2021-08-22|2476.0|0|2821.0|0|0.0|0|0.0|100
0|2021-08-23|2479.0|0|2828.0|0|0.0|0|0.0|100
0|2021-08-24|2480.0|0|2830.0|0|0.0|0|0.0|100
0|2021-08-25|2491.0|0|2832.0|0|0.0|0|0.0|100
0|2021-08-26|2500.0|0|2844.0|0|0.0|0|0.0|100
0|2021-08-27|2512.0|0|2851.0|0|0.0|0|0.0|100
0|2021-08-28|2520.0|0|2864.0|0|0.0|0|0.0|100
0|2021-08-29|2534.0|0|2874.0|0|0.0|0|0.0|100
0|2021-08-30|2538.0|0|2886.0|0|0.0|0|0.0|100
0|2021-08-31|2543.0|0|2889.0|0|0.0|0|0.0|100
0|2021-09-01|2550.0|0|2895.0|0|0.0|0|0.0|100
0|2021-09-02|2550.0|0|2901.0|0|0.0|0|0.0|100
0|2021-09-03|2567.0|0|2915.0|0|0.0|0|0.0|100
0|2021-09-04|2572.0|0|2919.0|0|0.0|0|0.0|100
0|2021-09-05|2579.0|0|2926.0|0|0.0|0|0.0|100
0|2021-09-06|2579.0|0|2930.0|0|0.0|0|0.0|100
0|2021-09-07|2582.0|0|2930.0|0|0.0|0|0.0|100
0|2021-09-08|2585.0|0|2935.0|0|0.0|0|0.0|100
0|2021-09-09|2592.0|0|2936.0|0|0.0|0|0.0|100
0|2021-09-10|2604.0|0|2944.0|0|0.0|0|0.0|100
0|2021-09-11|2610.0|0|2956.0|0|0.0|0|0.0|100
0|2021-09-12|2616.0|0|2965.0|0|0.0|0|0.0|100
0|2021-09-13|2618.0|0|2968.0|0|0.0|0|0.0|100
0|2021-09-14|2621.0|0|2969.0|0|0.0|0|0.0|100
0|2021-09-15|2633.0|0|2975.0|0|0.0|0|0.0|100
0|2021-09-16|2638.0|0|2984.0|0|0.0|0|0.0|100
0|2021-09-17|2641.0|0|2990.0|0|0.0|0|0.0|100
0|2021-09-18|2643.0|0|2992.0|0|0.0|0|0.0|100
0|2021-09-19|2648.0|0|2996.0|0|0.0|0|0.0|100
0|2021-09-20|2649.0|0|2999.0|0|0.0|0|0.0|100
0|2021-09-21|2652.0|0|3000.0|0|0.0|0|0.0|100
0|2021-09-22|2654.0|0|3003.0|0|0.0|0|0.0|100
0|2021-09-23|2660.0|0|3005.0|0|0.0|0|0.0|100
0|2021-09-24|2663.0|0|3011.0|0|0.0|0|0.0|100
0|2021-09-25|2667.0|0|3014.0|0|0.0|0|0.0|100
0|2021-09-26|2672.0|0|3019.0|0|0.0|0|0.0|100
0|2021-09-27|2674.0|0|3024.0|0|0.0|0|0.0|100
0|2021-09-28|2676.0|0|3025.0|0|0.0|0|0.0|100
0|2021-09-29|2677.0|0|3028.0|0|0.0|0|0.0|100
0|2021-09-30|2678.0|0|3029.0|0|0.0|0|0.0|100
0|2021-10-01|2678.0|0|3029.0|0|0.0|0|0.0|100
0|2021-10-02|2678.0|0|3029.0|0|0.0|0|0.0|100
0|2021-10-03|2681.0|0|3029.0|0|0.0|0|0.0|100
0|2021-10-04|2687.0|0|3033.0|0|0.0|0|0.0|100
0|2021-10-05|2687.0|0|3038.0|0|0.0|0|0.0|100
0|2021-10-06|2689.0|0|3040.0|0|0.0|0|0.0|100
0|2021-10-07|2690.0|0|3040.0|0|0.0|0|0.0|100
0|2021-10-08|2691.0|0|3042.0|0|0.0|0|0.0|100
0|2021-10-09|2691.0|0|3042.0|0|0.0|0|0.0|100
0|2021-10-10|2694.0|0|3042.0|0|0.0|0|0.0|100
0|2021-10-11|2694.0|0|3045.0|0|0.0|0|0.0|100
0|2021-10-12|2695.0|0|3045.0|0|0.0|0|0.0|100
0|2021-10-13|2696.0|0|3046.0|0|0.0|0|0.0|100
0|2021-10-14|2696.0|0|3047.0|0|0.0|0|0.0|100
0|2021-10-15|2697.0|0|3048.0|0|0.0|0|0.0|100
0|2021-10-16|2697.0|0|3048.0|0|0.0|0|0.0|100
0|2021-10-17|2698.0|0|3049.0|0|0.0|0|0.0|100
0|2021-10-18|2697.0|0|3049.0|0|0.0|0|0.0|100
0|2021-10-19|2699.0|0|3049.0|0|0.0|0|0.0|100
0|2021-10-20|2701.0|0|3050.0|0|0.0|0|0.0|100
0|2021-10-21|2702.0|0|3052.0|0|0.0|0|0.0|100
0|2021-10-22|2704.0|0|3054.0|0|0.0|0|0.0|100
0|2021-10-23|2704.0|0|3055.0|0|0.0|0|0.0|100
0|2021-10-24|2709.0|0|3059.0|0|0.0|0|0.0|100
0|2021-10-25|2711.0|0|3061.0|0|0.0|0|0.0|100
0|2021-10-26|2711.0|0|3062.0|0|0.0|0|0.0|100
0|2021-10-27|2712.0|0|3062.0|0|0.0|0|0.0|100
0|2021-10-28|2714.0|0|3064.0|0|0.0|0|0.0|100
0|2021-10-29|2717.0|0|3065.0|0|0.0|0|0.0|100
0|2021-10-30|2717.0|0|3068.0|0|0.0|0|0.0|100
0|2021-10-31|2718.0|0|3068.0|0|0.0|0|0.0|100
0|2021-11-01|2718.0|0|3069.0|0|0.0|0|0.0|100
0|2021-11-02|2718.0|0|3069.0|0|0.0|0|0.0|100
0|2021-11-03|2721.0|0|3069.0|0|0.0|0|0.0|100
0|2021-11-04|2722.0|0|3072.0|0|0.0|0|0.0|100
0|2021-11-05|2726.0|0|3074.0|0|0.0|0|0.0|100
0|2021-11-06|2726.0|0|3077.0|0|0.0|0|0.0|100
0|2021-11-07|2726.0|0|3077.0|0|0.0|0|0.0|100
0|2021-11-08|2728.0|0|3078.0|0|0.0|0|0.0|100
0|2021-11-09|2731.0|0|3079.0|0|0.0|0|0.0|100
0|2021-11-10|2731.0|0|3082.0|0|0.0|0|0.0|100
0|2021-11-11|2737.0|0|3088.0|0|0.0|0|0.0|100
0|2021-11-12|2743.0|0|3091.0|0|0.0|0|0.0|100
0|2021-11-13|2746.0|0|3097.0|0|0.0|0|0.0|100
0|2021-11-14|2750.0|0|3101.0|0|0.0|0|0.0|100
0|2021-11-15|2752.0|0|3103.0|0|0.0|0|0.0|100
0|2021-11-16|2753.0|0|3104.0|0|0.0|0|0.0|100
0|2021-11-17|2753.0|0|3104.0|0|0.0|0|0.0|100
0|2021-11-18|2765.0|0|3116.0|0|0.0|0|0.0|100
0|2021-11-19|2766.0|0|3117.0|0|0.0|0|0.0|100
0|2021-11-20|2771.0|0|3122.0|0|0.0|0|0.0|100
0|2021-11-21|2775.0|0|3126.0|0|0.0|0|0.0|100
0|2021-11-22|2775.0|0|3126.0|0|0.0|0|0.0|100
0|2021-11-23|2775.0|0|3126.0|0|0.0|0|0.0|100
0|2021-11-24|2776.0|0|3127.0|0|0.0|0|0.0|100
0|2021-11-25|2778.0|0|3129.0|0|0.0|0|0.0|100
0|2021-11-26|2780.0|0|3131.0|0|0.0|0|0.0|100
0|2021-11-27|2782.0|0|3133.0|0|0.0|0|0.0|100
0|2021-11-28|2782.0|0|3133.0|0|0.0|0|0.0|100
0|2021-11-29|2783.0|0|3134.0|0|0.0|0|0.0|100
0|2021-11-30|2783.0|0|3134.0|0|0.0|0|0.0|100
0|2021-12-01|2783.0|0|3134.0|0|0.0|0|0.0|100
0|2021-12-02|2784.0|0|3135.0|0|0.0|0|0.0|100
0|2021-12-03|2786.0|0|3137.0|0|0.0|0|0.0|100
0|2021-12-04|2786.0|0|3142.0|0|0.0|0|0.0|100
0|2021-12-05|2793.0|0|3144.0|0|0.0|0|0.0|100
0|2021-12-06|2794.0|0|3145.0|0|0.0|0|0.0|100
0|2021-12-07|2795.0|0|3146.0|0|0.0|0|0.0|100
0|2021-12-08|2795.0|0|3146.0|0|0.0|0|0.0|100
0|2021-12-09|2796.0|0|3147.0|0|0.0|0|0.0|100
0|2021-12-10|2799.0|0|3150.0|0|0.0|0|0.0|100
0|2021-12-11|2799.0|0|3150.0|0|0.0|0|0.0|100
0|2021-12-12|2802.0|0|3153.0|0|0.0|0|0.0|100
0|2021-12-13|2802.0|0|3153.0|0|0.0|0|0.0|100
0|2021-12-14|2802.0|0|3158.0|0|0.0|0|0.0|100
0|2021-12-15|2808.0|0|3159.0|0|0.0|0|0.0|100
0|2021-12-16|2813.0|0|3164.0|0|0.0|0|0.0|100
0|2021-12-17|2813.0|0|3178.0|0|0.0|0|0.0|100
0|2021-12-18|2853.0|0|3204.0|0|0.0|0|0.0|100
0|2021-12-19|2904.0|0|3255.0|0|0.0|0|0.0|100
0|2021-12-20|2943.0|0|3294.0|0|0.0|0|0.0|100
0|2021-12-21|2956.0|0|3307.0|0|0.0|0|0.0|100
0|2021-12-22|2989.0|0|3340.0|0|0.0|0|0.0|100
0|2021-12-23|3064.0|0|3415.0|0|0.0|0|0.0|100
0|2021-12-24|3064.0|0|3415.0|0|0.0|0|0.0|100
0|2021-12-25|3278.0|0|3629.0|0|0.0|0|0.0|100
0|2021-12-26|3375.0|0|3726.0|0|0.0|0|0.0|100
0|2021-12-27|3398.0|0|3749.0|0|0.0|0|0.0|100
0|2021-12-28|3413.0|0|3764.0|0|0.0|0|0.0|100
0|2021-12-29|3524.0|0|3875.0|0|0.0|0|0.0|100
0|2021-12-30|3666.0|0|4017.0|0|0.0|0|0.0|100
0|2021-12-31|3880.0|0|4231.0|0|0.0|0|0.0|100
0|2022-01-01|3880.0|0|4231.0|0|0.0|0|0.0|100
0|2022-01-02|4177.0|0|4528.0|0|0.0|0|0.0|100
0|2022-01-03|4222.0|0|4573.0|0|0.0|0|0.0|100
0|2022-01-04|4244.0|0|4595.0|0|0.0|0|0.0|100
0|2022-01-05|4397.0|0|4748.0|0|0.0|0|0.0|100
0|2022-01-06|4561.0|0|4912.0|0|0.0|0|0.0|100
0|2022-01-07|4708.0|0|5059.0|0|0.0|0|0.0|100
0|2022-01-08|4776.0|0|5127.0|0|0.0|0|0.0|100
0|2022-01-09|4840.0|0|5191.0|0|0.0|0|0.0|100
0|2022-01-10|4930.0|0|5281.0|0|0.0|0|0.0|100
0|2022-01-11|4990.0|0|5341.0|0|0.0|0|0.0|100
0|2022-01-12|5141.0|0|5492.0|0|0.0|0|0.0|100
0|2022-01-13|5141.0|0|5691.0|0|0.0|0|0.0|100
0|2022-01-14|5549.0|0|5900.0|0|0.0|0|0.0|100
0|2022-01-15|5690.0|0|6041.0|0|0.0|0|0.0|100
0|2022-01-16|5853.0|0|6204.0|0|0.0|0|0.0|100
0|2022-01-17|5938.0|0|0.0|100|0.0|0|0.0|100
