|dates|PalmBeach_Florida_UnitedStates.BLS_EmployedPopulation.data|PalmBeach_Florida_UnitedStates.BLS_EmployedPopulation.missing|PalmBeach_Florida_UnitedStates.BLS_UnemployedPopulation.data|PalmBeach_Florida_UnitedStates.BLS_UnemployedPopulation.missing|PalmBeach_Florida_UnitedStates.BLS_UnemploymentRate.data|PalmBeach_Florida_UnitedStates.BLS_UnemploymentRate.missing|PalmBeach_Florida_UnitedStates.BLS_LaborForcePopulation.data|PalmBeach_Florida_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-04|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-05|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-06|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-07|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-08|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-09|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-10|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-11|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-12|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-13|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-14|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-15|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-16|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-17|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-18|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-19|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-20|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-21|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-22|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-23|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-24|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-25|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-26|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-27|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-28|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-29|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-11-30|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-01|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-02|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-03|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-04|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-05|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-06|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-07|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-08|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-09|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-10|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-11|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-12|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-13|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-14|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-15|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-16|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-17|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-18|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-19|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-20|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-21|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-22|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-23|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-24|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-25|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-26|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-27|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-28|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-29|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-30|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2021-12-31|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-01|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-02|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-03|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-04|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-05|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-06|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-07|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-08|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-09|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-10|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-11|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-12|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-13|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-14|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-15|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-16|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
0|2022-01-17|713145.0|0|34199.0|0|4.5760720631998115|0|747344.0|0
