|dates|Maunabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Maunabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Maunabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Maunabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Maunabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Maunabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Maunabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Maunabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-07|201.0|0|316.0|0|0.0|0|0.0|100
0|2021-02-08|201.0|0|316.0|0|0.0|0|0.0|100
0|2021-02-09|201.0|0|316.0|0|0.0|0|0.0|100
0|2021-02-10|201.0|0|316.0|0|0.0|0|0.0|100
0|2021-02-11|201.0|0|316.0|0|0.0|0|0.0|100
0|2021-02-12|202.0|0|317.0|0|0.0|0|0.0|100
0|2021-02-13|202.0|0|317.0|0|0.0|0|0.0|100
0|2021-02-14|202.0|0|317.0|0|0.0|0|0.0|100
0|2021-02-15|202.0|0|317.0|0|0.0|0|0.0|100
0|2021-02-16|203.0|0|318.0|0|0.0|0|0.0|100
0|2021-02-17|205.0|0|320.0|0|0.0|0|0.0|100
0|2021-02-18|205.0|0|320.0|0|0.0|0|0.0|100
0|2021-02-19|205.0|0|320.0|0|0.0|0|0.0|100
0|2021-02-20|205.0|0|320.0|0|0.0|0|0.0|100
0|2021-02-21|206.0|0|321.0|0|0.0|0|0.0|100
0|2021-02-22|206.0|0|321.0|0|0.0|0|0.0|100
0|2021-02-23|206.0|0|321.0|0|0.0|0|0.0|100
0|2021-02-24|206.0|0|321.0|0|0.0|0|0.0|100
0|2021-02-25|206.0|0|321.0|0|0.0|0|0.0|100
0|2021-02-26|206.0|0|321.0|0|0.0|0|0.0|100
0|2021-02-27|206.0|0|321.0|0|0.0|0|0.0|100
0|2021-02-28|206.0|0|321.0|0|0.0|0|0.0|100
0|2021-03-01|206.0|0|321.0|0|0.0|0|0.0|100
0|2021-03-02|206.0|0|321.0|0|0.0|0|0.0|100
0|2021-03-03|205.0|0|320.0|0|0.0|0|0.0|100
0|2021-03-04|205.0|0|320.0|0|0.0|0|0.0|100
0|2021-03-05|205.0|0|320.0|0|0.0|0|0.0|100
0|2021-03-06|205.0|0|320.0|0|0.0|0|0.0|100
0|2021-03-07|205.0|0|320.0|0|0.0|0|0.0|100
0|2021-03-08|205.0|0|320.0|0|0.0|0|0.0|100
0|2021-03-09|205.0|0|320.0|0|0.0|0|0.0|100
0|2021-03-10|205.0|0|320.0|0|0.0|0|0.0|100
0|2021-03-11|205.0|0|320.0|0|0.0|0|0.0|100
0|2021-03-12|205.0|0|320.0|0|0.0|0|0.0|100
0|2021-03-13|206.0|0|321.0|0|0.0|0|0.0|100
0|2021-03-14|207.0|0|322.0|0|0.0|0|0.0|100
0|2021-03-15|207.0|0|322.0|0|0.0|0|0.0|100
0|2021-03-16|207.0|0|322.0|0|0.0|0|0.0|100
0|2021-03-17|207.0|0|322.0|0|0.0|0|0.0|100
0|2021-03-18|209.0|0|323.0|0|0.0|0|0.0|100
0|2021-03-19|209.0|0|324.0|0|0.0|0|0.0|100
0|2021-03-20|209.0|0|324.0|0|0.0|0|0.0|100
0|2021-03-21|209.0|0|324.0|0|0.0|0|0.0|100
0|2021-03-22|209.0|0|324.0|0|0.0|0|0.0|100
0|2021-03-23|209.0|0|324.0|0|0.0|0|0.0|100
0|2021-03-24|210.0|0|325.0|0|0.0|0|0.0|100
0|2021-03-25|210.0|0|325.0|0|0.0|0|0.0|100
0|2021-03-26|213.0|0|327.0|0|0.0|0|0.0|100
0|2021-03-27|213.0|0|328.0|0|0.0|0|0.0|100
0|2021-03-28|213.0|0|328.0|0|0.0|0|0.0|100
0|2021-03-29|213.0|0|328.0|0|0.0|0|0.0|100
0|2021-03-30|214.0|0|329.0|0|0.0|0|0.0|100
0|2021-03-31|216.0|0|330.0|0|0.0|0|0.0|100
0|2021-04-01|216.0|0|331.0|0|0.0|0|0.0|100
0|2021-04-02|217.0|0|332.0|0|0.0|0|0.0|100
0|2021-04-03|220.0|0|334.0|0|0.0|0|0.0|100
0|2021-04-04|223.0|0|337.0|0|0.0|0|0.0|100
0|2021-04-05|223.0|0|338.0|0|0.0|0|0.0|100
0|2021-04-06|223.0|0|338.0|0|0.0|0|0.0|100
0|2021-04-07|225.0|0|339.0|0|0.0|0|0.0|100
0|2021-04-08|230.0|0|343.0|0|0.0|0|0.0|100
0|2021-04-09|230.0|0|345.0|0|0.0|0|0.0|100
0|2021-04-10|233.0|0|347.0|0|0.0|0|0.0|100
0|2021-04-11|235.0|0|349.0|0|0.0|0|0.0|100
0|2021-04-12|240.0|0|353.0|0|0.0|0|0.0|100
0|2021-04-13|246.0|0|358.0|0|0.0|0|0.0|100
0|2021-04-14|246.0|0|361.0|0|0.0|0|0.0|100
0|2021-04-15|251.0|0|364.0|0|0.0|0|0.0|100
0|2021-04-16|264.0|0|366.0|0|0.0|0|0.0|100
0|2021-04-17|267.0|0|379.0|0|0.0|0|0.0|100
0|2021-04-18|277.0|0|382.0|0|0.0|0|0.0|100
0|2021-04-19|284.0|0|392.0|0|0.0|0|0.0|100
0|2021-04-20|284.0|0|399.0|0|0.0|0|0.0|100
0|2021-04-21|289.0|0|399.0|0|0.0|0|0.0|100
0|2021-04-22|292.0|0|404.0|0|0.0|0|0.0|100
0|2021-04-23|294.0|0|407.0|0|0.0|0|0.0|100
0|2021-04-24|302.0|0|409.0|0|0.0|0|0.0|100
0|2021-04-25|305.0|0|417.0|0|0.0|0|0.0|100
0|2021-04-26|309.0|0|420.0|0|0.0|0|0.0|100
0|2021-04-27|312.0|0|424.0|0|0.0|0|0.0|100
0|2021-04-28|312.0|0|427.0|0|0.0|0|0.0|100
0|2021-04-29|314.0|0|427.0|0|0.0|0|0.0|100
0|2021-04-30|318.0|0|429.0|0|0.0|0|0.0|100
0|2021-05-01|325.0|0|433.0|0|0.0|0|0.0|100
0|2021-05-02|325.0|0|440.0|0|0.0|0|0.0|100
0|2021-05-03|328.0|0|440.0|0|0.0|0|0.0|100
0|2021-05-04|328.0|0|443.0|0|0.0|0|0.0|100
0|2021-05-05|332.0|0|443.0|0|0.0|0|0.0|100
0|2021-05-06|333.0|0|447.0|0|0.0|0|0.0|100
0|2021-05-07|335.0|0|448.0|0|0.0|0|0.0|100
0|2021-05-08|335.0|0|450.0|0|0.0|0|0.0|100
0|2021-05-09|338.0|0|450.0|0|0.0|0|0.0|100
0|2021-05-10|338.0|0|453.0|0|0.0|0|0.0|100
0|2021-05-11|338.0|0|453.0|0|0.0|0|0.0|100
0|2021-05-12|339.0|0|453.0|0|0.0|0|0.0|100
0|2021-05-13|339.0|0|454.0|0|0.0|0|0.0|100
0|2021-05-14|339.0|0|454.0|0|0.0|0|0.0|100
0|2021-05-15|339.0|0|454.0|0|0.0|0|0.0|100
0|2021-05-16|339.0|0|454.0|0|0.0|0|0.0|100
0|2021-05-17|339.0|0|454.0|0|0.0|0|0.0|100
0|2021-05-18|339.0|0|454.0|0|0.0|0|0.0|100
0|2021-05-19|340.0|0|454.0|0|0.0|0|0.0|100
0|2021-05-20|340.0|0|455.0|0|0.0|0|0.0|100
0|2021-05-21|340.0|0|455.0|0|0.0|0|0.0|100
0|2021-05-22|341.0|0|455.0|0|0.0|0|0.0|100
0|2021-05-23|342.0|0|456.0|0|0.0|0|0.0|100
0|2021-05-24|342.0|0|457.0|0|0.0|0|0.0|100
0|2021-05-25|342.0|0|457.0|0|0.0|0|0.0|100
0|2021-05-26|342.0|0|457.0|0|0.0|0|0.0|100
0|2021-05-27|343.0|0|457.0|0|0.0|0|0.0|100
0|2021-05-28|343.0|0|458.0|0|0.0|0|0.0|100
0|2021-05-29|343.0|0|458.0|0|0.0|0|0.0|100
0|2021-05-30|343.0|0|458.0|0|0.0|0|0.0|100
0|2021-05-31|343.0|0|458.0|0|0.0|0|0.0|100
0|2021-06-01|343.0|0|458.0|0|0.0|0|0.0|100
0|2021-06-02|343.0|0|458.0|0|0.0|0|0.0|100
0|2021-06-03|343.0|0|458.0|0|0.0|0|0.0|100
0|2021-06-04|343.0|0|458.0|0|0.0|0|0.0|100
0|2021-06-05|343.0|0|458.0|0|0.0|0|0.0|100
0|2021-06-06|343.0|0|458.0|0|0.0|0|0.0|100
0|2021-06-07|347.0|0|458.0|0|0.0|0|0.0|100
0|2021-06-08|347.0|0|462.0|0|0.0|0|0.0|100
0|2021-06-09|347.0|0|462.0|0|0.0|0|0.0|100
0|2021-06-10|349.0|0|464.0|0|0.0|0|0.0|100
0|2021-06-11|355.0|0|466.0|0|0.0|0|0.0|100
0|2021-06-12|356.0|0|470.0|0|0.0|0|0.0|100
0|2021-06-13|365.0|0|471.0|0|0.0|0|0.0|100
0|2021-06-14|366.0|0|480.0|0|0.0|0|0.0|100
0|2021-06-15|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-16|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-17|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-18|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-19|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-20|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-21|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-22|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-23|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-24|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-25|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-26|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-27|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-28|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-29|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-06-30|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-07-01|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-07-02|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-07-03|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-07-04|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-07-05|366.0|0|481.0|0|0.0|0|0.0|100
0|2021-07-06|367.0|0|482.0|0|0.0|0|0.0|100
0|2021-07-07|367.0|0|482.0|0|0.0|0|0.0|100
0|2021-07-08|369.0|0|482.0|0|0.0|0|0.0|100
0|2021-07-09|369.0|0|484.0|0|0.0|0|0.0|100
0|2021-07-10|369.0|0|484.0|0|0.0|0|0.0|100
0|2021-07-11|369.0|0|484.0|0|0.0|0|0.0|100
0|2021-07-12|369.0|0|484.0|0|0.0|0|0.0|100
0|2021-07-13|369.0|0|484.0|0|0.0|0|0.0|100
0|2021-07-14|369.0|0|484.0|0|0.0|0|0.0|100
0|2021-07-15|369.0|0|484.0|0|0.0|0|0.0|100
0|2021-07-16|370.0|0|484.0|0|0.0|0|0.0|100
0|2021-07-17|370.0|0|485.0|0|0.0|0|0.0|100
0|2021-07-18|370.0|0|485.0|0|0.0|0|0.0|100
0|2021-07-19|370.0|0|485.0|0|0.0|0|0.0|100
0|2021-07-20|370.0|0|485.0|0|0.0|0|0.0|100
0|2021-07-21|370.0|0|485.0|0|0.0|0|0.0|100
0|2021-07-22|369.0|0|485.0|0|0.0|0|0.0|100
0|2021-07-23|369.0|0|485.0|0|0.0|0|0.0|100
0|2021-07-24|369.0|0|485.0|0|0.0|0|0.0|100
0|2021-07-25|371.0|0|485.0|0|0.0|0|0.0|100
0|2021-07-26|371.0|0|486.0|0|0.0|0|0.0|100
0|2021-07-27|372.0|0|486.0|0|0.0|0|0.0|100
0|2021-07-28|372.0|0|487.0|0|0.0|0|0.0|100
0|2021-07-29|372.0|0|487.0|0|0.0|0|0.0|100
0|2021-07-30|372.0|0|487.0|0|0.0|0|0.0|100
0|2021-07-31|371.0|0|487.0|0|0.0|0|0.0|100
0|2021-08-01|372.0|0|487.0|0|0.0|0|0.0|100
0|2021-08-02|373.0|0|487.0|0|0.0|0|0.0|100
0|2021-08-03|373.0|0|488.0|0|0.0|0|0.0|100
0|2021-08-04|373.0|0|488.0|0|0.0|0|0.0|100
0|2021-08-05|373.0|0|488.0|0|0.0|0|0.0|100
0|2021-08-06|373.0|0|488.0|0|0.0|0|0.0|100
0|2021-08-07|374.0|0|489.0|0|0.0|0|0.0|100
0|2021-08-08|377.0|0|490.0|0|0.0|0|0.0|100
0|2021-08-09|378.0|0|492.0|0|0.0|0|0.0|100
0|2021-08-10|379.0|0|493.0|0|0.0|0|0.0|100
0|2021-08-11|387.0|0|494.0|0|0.0|0|0.0|100
0|2021-08-12|391.0|0|502.0|0|0.0|0|0.0|100
0|2021-08-13|394.0|0|506.0|0|0.0|0|0.0|100
0|2021-08-14|396.0|0|509.0|0|0.0|0|0.0|100
0|2021-08-15|398.0|0|511.0|0|0.0|0|0.0|100
0|2021-08-16|398.0|0|513.0|0|0.0|0|0.0|100
0|2021-08-17|398.0|0|513.0|0|0.0|0|0.0|100
0|2021-08-18|399.0|0|514.0|0|0.0|0|0.0|100
0|2021-08-19|399.0|0|514.0|0|0.0|0|0.0|100
0|2021-08-20|405.0|0|514.0|0|0.0|0|0.0|100
0|2021-08-21|405.0|0|520.0|0|0.0|0|0.0|100
0|2021-08-22|408.0|0|520.0|0|0.0|0|0.0|100
0|2021-08-23|409.0|0|524.0|0|0.0|0|0.0|100
0|2021-08-24|409.0|0|524.0|0|0.0|0|0.0|100
0|2021-08-25|409.0|0|524.0|0|0.0|0|0.0|100
0|2021-08-26|410.0|0|524.0|0|0.0|0|0.0|100
0|2021-08-27|414.0|0|528.0|0|0.0|0|0.0|100
0|2021-08-28|416.0|0|531.0|0|0.0|0|0.0|100
0|2021-08-29|416.0|0|531.0|0|0.0|0|0.0|100
0|2021-08-30|417.0|0|532.0|0|0.0|0|0.0|100
0|2021-08-31|420.0|0|532.0|0|0.0|0|0.0|100
0|2021-09-01|421.0|0|535.0|0|0.0|0|0.0|100
0|2021-09-02|421.0|0|536.0|0|0.0|0|0.0|100
0|2021-09-03|423.0|0|537.0|0|0.0|0|0.0|100
0|2021-09-04|423.0|0|538.0|0|0.0|0|0.0|100
0|2021-09-05|424.0|0|538.0|0|0.0|0|0.0|100
0|2021-09-06|424.0|0|539.0|0|0.0|0|0.0|100
0|2021-09-07|424.0|0|539.0|0|0.0|0|0.0|100
0|2021-09-08|424.0|0|539.0|0|0.0|0|0.0|100
0|2021-09-09|424.0|0|539.0|0|0.0|0|0.0|100
0|2021-09-10|424.0|0|539.0|0|0.0|0|0.0|100
0|2021-09-11|427.0|0|540.0|0|0.0|0|0.0|100
0|2021-09-12|427.0|0|542.0|0|0.0|0|0.0|100
0|2021-09-13|427.0|0|542.0|0|0.0|0|0.0|100
0|2021-09-14|427.0|0|542.0|0|0.0|0|0.0|100
0|2021-09-15|427.0|0|542.0|0|0.0|0|0.0|100
0|2021-09-16|428.0|0|542.0|0|0.0|0|0.0|100
0|2021-09-17|431.0|0|543.0|0|0.0|0|0.0|100
0|2021-09-18|432.0|0|546.0|0|0.0|0|0.0|100
0|2021-09-19|435.0|0|550.0|0|0.0|0|0.0|100
0|2021-09-20|436.0|0|551.0|0|0.0|0|0.0|100
0|2021-09-21|433.0|0|551.0|0|0.0|0|0.0|100
0|2021-09-22|436.0|0|551.0|0|0.0|0|0.0|100
0|2021-09-23|436.0|0|551.0|0|0.0|0|0.0|100
0|2021-09-24|436.0|0|551.0|0|0.0|0|0.0|100
0|2021-09-25|436.0|0|551.0|0|0.0|0|0.0|100
0|2021-09-26|437.0|0|552.0|0|0.0|0|0.0|100
0|2021-09-27|437.0|0|552.0|0|0.0|0|0.0|100
0|2021-09-28|437.0|0|552.0|0|0.0|0|0.0|100
0|2021-09-29|437.0|0|552.0|0|0.0|0|0.0|100
0|2021-09-30|437.0|0|552.0|0|0.0|0|0.0|100
0|2021-10-01|438.0|0|552.0|0|0.0|0|0.0|100
0|2021-10-02|439.0|0|553.0|0|0.0|0|0.0|100
0|2021-10-03|439.0|0|554.0|0|0.0|0|0.0|100
0|2021-10-04|439.0|0|554.0|0|0.0|0|0.0|100
0|2021-10-05|439.0|0|554.0|0|0.0|0|0.0|100
0|2021-10-06|439.0|0|554.0|0|0.0|0|0.0|100
0|2021-10-07|440.0|0|555.0|0|0.0|0|0.0|100
0|2021-10-08|441.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-09|441.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-10|442.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-11|442.0|0|557.0|0|0.0|0|0.0|100
0|2021-10-12|442.0|0|557.0|0|0.0|0|0.0|100
0|2021-10-13|442.0|0|557.0|0|0.0|0|0.0|100
0|2021-10-14|442.0|0|557.0|0|0.0|0|0.0|100
0|2021-10-15|443.0|0|557.0|0|0.0|0|0.0|100
0|2021-10-16|444.0|0|559.0|0|0.0|0|0.0|100
0|2021-10-17|444.0|0|559.0|0|0.0|0|0.0|100
0|2021-10-18|444.0|0|559.0|0|0.0|0|0.0|100
0|2021-10-19|444.0|0|559.0|0|0.0|0|0.0|100
0|2021-10-20|444.0|0|559.0|0|0.0|0|0.0|100
0|2021-10-21|444.0|0|559.0|0|0.0|0|0.0|100
0|2021-10-22|444.0|0|559.0|0|0.0|0|0.0|100
0|2021-10-23|444.0|0|559.0|0|0.0|0|0.0|100
0|2021-10-24|445.0|0|559.0|0|0.0|0|0.0|100
0|2021-10-25|445.0|0|560.0|0|0.0|0|0.0|100
0|2021-10-26|445.0|0|560.0|0|0.0|0|0.0|100
0|2021-10-27|445.0|0|560.0|0|0.0|0|0.0|100
0|2021-10-28|445.0|0|560.0|0|0.0|0|0.0|100
0|2021-10-29|445.0|0|560.0|0|0.0|0|0.0|100
0|2021-10-30|445.0|0|560.0|0|0.0|0|0.0|100
0|2021-10-31|445.0|0|560.0|0|0.0|0|0.0|100
0|2021-11-01|445.0|0|560.0|0|0.0|0|0.0|100
0|2021-11-02|446.0|0|560.0|0|0.0|0|0.0|100
0|2021-11-03|447.0|0|561.0|0|0.0|0|0.0|100
0|2021-11-04|447.0|0|562.0|0|0.0|0|0.0|100
0|2021-11-05|447.0|0|562.0|0|0.0|0|0.0|100
0|2021-11-06|447.0|0|562.0|0|0.0|0|0.0|100
0|2021-11-07|448.0|0|563.0|0|0.0|0|0.0|100
0|2021-11-08|448.0|0|563.0|0|0.0|0|0.0|100
0|2021-11-09|448.0|0|563.0|0|0.0|0|0.0|100
0|2021-11-10|450.0|0|563.0|0|0.0|0|0.0|100
0|2021-11-11|450.0|0|565.0|0|0.0|0|0.0|100
0|2021-11-12|452.0|0|567.0|0|0.0|0|0.0|100
0|2021-11-13|452.0|0|567.0|0|0.0|0|0.0|100
0|2021-11-14|453.0|0|568.0|0|0.0|0|0.0|100
0|2021-11-15|453.0|0|568.0|0|0.0|0|0.0|100
0|2021-11-16|453.0|0|568.0|0|0.0|0|0.0|100
0|2021-11-17|453.0|0|568.0|0|0.0|0|0.0|100
0|2021-11-18|454.0|0|569.0|0|0.0|0|0.0|100
0|2021-11-19|454.0|0|569.0|0|0.0|0|0.0|100
0|2021-11-20|454.0|0|569.0|0|0.0|0|0.0|100
0|2021-11-21|454.0|0|569.0|0|0.0|0|0.0|100
0|2021-11-22|455.0|0|570.0|0|0.0|0|0.0|100
0|2021-11-23|455.0|0|570.0|0|0.0|0|0.0|100
0|2021-11-24|456.0|0|571.0|0|0.0|0|0.0|100
0|2021-11-25|456.0|0|571.0|0|0.0|0|0.0|100
0|2021-11-26|456.0|0|571.0|0|0.0|0|0.0|100
0|2021-11-27|456.0|0|571.0|0|0.0|0|0.0|100
0|2021-11-28|456.0|0|571.0|0|0.0|0|0.0|100
0|2021-11-29|456.0|0|571.0|0|0.0|0|0.0|100
0|2021-11-30|456.0|0|571.0|0|0.0|0|0.0|100
0|2021-12-01|457.0|0|572.0|0|0.0|0|0.0|100
0|2021-12-02|457.0|0|572.0|0|0.0|0|0.0|100
0|2021-12-03|457.0|0|572.0|0|0.0|0|0.0|100
0|2021-12-04|457.0|0|572.0|0|0.0|0|0.0|100
0|2021-12-05|457.0|0|572.0|0|0.0|0|0.0|100
0|2021-12-06|457.0|0|572.0|0|0.0|0|0.0|100
0|2021-12-07|457.0|0|572.0|0|0.0|0|0.0|100
0|2021-12-08|459.0|0|574.0|0|0.0|0|0.0|100
0|2021-12-09|459.0|0|574.0|0|0.0|0|0.0|100
0|2021-12-10|460.0|0|575.0|0|0.0|0|0.0|100
0|2021-12-11|460.0|0|575.0|0|0.0|0|0.0|100
0|2021-12-12|461.0|0|576.0|0|0.0|0|0.0|100
0|2021-12-13|461.0|0|576.0|0|0.0|0|0.0|100
0|2021-12-14|461.0|0|576.0|0|0.0|0|0.0|100
0|2021-12-15|462.0|0|577.0|0|0.0|0|0.0|100
0|2021-12-16|462.0|0|577.0|0|0.0|0|0.0|100
0|2021-12-17|462.0|0|577.0|0|0.0|0|0.0|100
0|2021-12-18|464.0|0|579.0|0|0.0|0|0.0|100
0|2021-12-19|467.0|0|582.0|0|0.0|0|0.0|100
0|2021-12-20|468.0|0|583.0|0|0.0|0|0.0|100
0|2021-12-21|468.0|0|583.0|0|0.0|0|0.0|100
0|2021-12-22|470.0|0|585.0|0|0.0|0|0.0|100
0|2021-12-23|482.0|0|597.0|0|0.0|0|0.0|100
0|2021-12-24|482.0|0|597.0|0|0.0|0|0.0|100
0|2021-12-25|503.0|0|618.0|0|0.0|0|0.0|100
0|2021-12-26|520.0|0|635.0|0|0.0|0|0.0|100
0|2021-12-27|521.0|0|636.0|0|0.0|0|0.0|100
0|2021-12-28|523.0|0|638.0|0|0.0|0|0.0|100
0|2021-12-29|540.0|0|655.0|0|0.0|0|0.0|100
0|2021-12-30|575.0|0|690.0|0|0.0|0|0.0|100
0|2021-12-31|614.0|0|729.0|0|0.0|0|0.0|100
0|2022-01-01|614.0|0|729.0|0|0.0|0|0.0|100
0|2022-01-02|614.0|0|798.0|0|0.0|0|0.0|100
0|2022-01-03|704.0|0|819.0|0|0.0|0|0.0|100
0|2022-01-04|704.0|0|819.0|0|0.0|0|0.0|100
0|2022-01-05|722.0|0|837.0|0|0.0|0|0.0|100
0|2022-01-06|788.0|0|903.0|0|0.0|0|0.0|100
0|2022-01-07|809.0|0|924.0|0|0.0|0|0.0|100
0|2022-01-08|823.0|0|938.0|0|0.0|0|0.0|100
0|2022-01-09|826.0|0|941.0|0|0.0|0|0.0|100
0|2022-01-10|860.0|0|975.0|0|0.0|0|0.0|100
0|2022-01-11|862.0|0|977.0|0|0.0|0|0.0|100
0|2022-01-12|885.0|0|1000.0|0|0.0|0|0.0|100
0|2022-01-13|916.0|0|1031.0|0|0.0|0|0.0|100
0|2022-01-14|954.0|0|1069.0|0|0.0|0|0.0|100
0|2022-01-15|986.0|0|1101.0|0|0.0|0|0.0|100
0|2022-01-16|1017.0|0|1132.0|0|0.0|0|0.0|100
0|2022-01-17|1043.0|0|0.0|100|0.0|0|0.0|100
