|dates|Orocovis_PuertoRico_UnitedStates.AverageDailyTemperature.data|Orocovis_PuertoRico_UnitedStates.AverageDailyTemperature.missing|Orocovis_PuertoRico_UnitedStates.AverageDewPoint.data|Orocovis_PuertoRico_UnitedStates.AverageDewPoint.missing|Orocovis_PuertoRico_UnitedStates.AverageRelativeHumidity.data|Orocovis_PuertoRico_UnitedStates.AverageRelativeHumidity.missing|Orocovis_PuertoRico_UnitedStates.AverageSurfaceAirPressure.data|Orocovis_PuertoRico_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-02-11|64.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-12|63.5|0|0.0|100|90.0|0|0.0|100
0|2021-02-13|63.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-14|63.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-15|63.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-16|63.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-17|63.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-18|63.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-19|63.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-20|63.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-21|63.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-22|63.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-23|63.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-24|63.0|0|0.0|100|90.0|0|0.0|100
0|2021-02-25|63.5|0|0.0|100|85.0|0|0.0|100
0|2021-02-26|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-02-27|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-02-28|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-01|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-02|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-03|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-04|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-05|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-06|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-07|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-08|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-09|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-10|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-11|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-12|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-13|64.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-14|64.5|0|0.0|100|83.0|0|0.0|100
0|2021-03-15|65.0|0|0.0|100|86.0|0|0.0|100
0|2021-03-16|64.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-17|64.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-18|64.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-19|64.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-20|64.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-21|64.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-22|64.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-23|64.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-24|65.0|0|0.0|100|85.0|0|0.0|100
0|2021-03-25|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-03-26|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-03-27|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-03-28|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-03-29|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-03-30|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-03-31|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-04-01|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-04-02|66.0|0|0.0|100|88.5|0|0.0|100
0|2021-04-03|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-04|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-05|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-06|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-07|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-08|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-09|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-10|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-11|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-12|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-13|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-14|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-15|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-16|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-17|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-18|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-19|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-20|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-21|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-22|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-23|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-24|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-25|66.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-26|66.0|0|0.0|100|88.5|0|0.0|100
0|2021-04-27|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-04-28|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-04-29|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-04-30|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-01|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-02|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-03|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-04|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-05|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-06|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-07|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-08|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-09|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-10|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-11|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-12|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-13|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-14|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-15|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-16|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-17|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-18|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-19|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-20|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-21|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-22|66.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-23|67.5|0|0.0|100|89.0|0|0.0|100
0|2021-05-24|69.0|0|0.0|100|90.0|0|0.0|100
0|2021-05-25|69.0|0|0.0|100|90.0|0|0.0|100
0|2021-05-26|69.0|0|0.0|100|90.0|0|0.0|100
0|2021-05-27|69.0|0|0.0|100|90.0|0|0.0|100
0|2021-05-28|69.0|0|0.0|100|90.0|0|0.0|100
0|2021-05-29|69.0|0|0.0|100|90.0|0|0.0|100
0|2021-05-30|69.0|0|0.0|100|90.0|0|0.0|100
0|2021-05-31|69.0|0|0.0|100|90.0|0|0.0|100
0|2021-06-01|69.0|0|0.0|100|90.0|0|0.0|100
0|2021-06-02|69.0|0|0.0|100|90.0|0|0.0|100
0|2021-06-03|69.0|0|0.0|100|90.0|0|0.0|100
0|2021-06-04|69.0|0|0.0|100|90.0|0|0.0|100
0|2021-06-05|68.5|0|0.0|100|89.5|0|0.0|100
0|2021-06-06|69.0|0|0.0|100|87.0|0|0.0|100
0|2021-06-07|69.0|0|0.0|100|87.0|0|0.0|100
0|2021-06-08|69.0|0|0.0|100|87.0|0|0.0|100
0|2021-06-09|69.0|0|0.0|100|87.0|0|0.0|100
0|2021-06-10|69.0|0|0.0|100|87.0|0|0.0|100
0|2021-06-11|69.0|0|0.0|100|87.0|0|0.0|100
0|2021-06-12|69.0|0|0.0|100|87.0|0|0.0|100
0|2021-06-13|69.0|0|0.0|100|87.5|0|0.0|100
0|2021-06-14|69.0|0|0.0|100|88.0|0|0.0|100
0|2021-06-15|69.0|0|0.0|100|88.0|0|0.0|100
0|2021-06-16|70.0|0|0.0|100|88.0|0|0.0|100
0|2021-06-17|71.0|0|0.0|100|88.0|0|0.0|100
0|2021-06-18|71.0|0|0.0|100|88.0|0|0.0|100
0|2021-06-19|71.0|0|0.0|100|90.5|0|0.0|100
0|2021-06-20|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-06-21|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-06-22|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-06-23|70.0|0|0.0|100|92.0|0|0.0|100
0|2021-06-24|69.0|0|0.0|100|91.0|0|0.0|100
0|2021-06-25|68.5|0|0.0|100|90.5|0|0.0|100
0|2021-06-26|68.0|0|0.0|100|95.0|0|0.0|100
0|2021-06-27|68.0|0|0.0|100|95.0|0|0.0|100
0|2021-06-28|68.5|0|0.0|100|93.0|0|0.0|100
0|2021-06-29|69.0|0|0.0|100|91.0|0|0.0|100
0|2021-06-30|69.5|0|0.0|100|92.5|0|0.0|100
0|2021-07-01|69.5|0|0.0|100|92.5|0|0.0|100
0|2021-07-02|69.5|0|0.0|100|92.5|0|0.0|100
0|2021-07-03|69.5|0|0.0|100|92.5|0|0.0|100
0|2021-07-04|70.0|0|0.0|100|90.0|0|0.0|100
0|2021-07-05|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-06|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-07|71.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-08|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-09|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-10|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-11|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-12|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-13|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-14|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-15|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-16|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-17|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-18|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-19|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-20|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-21|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-22|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-23|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-24|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-25|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-26|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-27|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-28|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-29|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-30|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-31|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-01|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-02|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-03|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-04|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-05|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-06|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-07|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-08|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-09|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-10|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-11|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-12|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-13|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-14|72.0|0|0.0|100|88.5|0|0.0|100
0|2021-08-15|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-16|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-17|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-18|71.0|0|0.0|100|91.5|0|0.0|100
0|2021-08-19|70.0|0|0.0|100|93.0|0|0.0|100
0|2021-08-20|70.0|0|0.0|100|93.0|0|0.0|100
0|2021-08-21|70.0|0|0.0|100|93.0|0|0.0|100
0|2021-08-22|70.0|0|0.0|100|93.0|0|0.0|100
0|2021-08-23|70.0|0|0.0|100|93.0|0|0.0|100
0|2021-08-24|70.0|0|0.0|100|93.0|0|0.0|100
0|2021-08-25|70.0|0|0.0|100|93.0|0|0.0|100
0|2021-08-26|70.0|0|0.0|100|93.0|0|0.0|100
0|2021-08-27|70.0|0|0.0|100|93.0|0|0.0|100
0|2021-08-28|70.0|0|0.0|100|93.0|0|0.0|100
0|2021-08-29|70.0|0|0.0|100|93.0|0|0.0|100
0|2021-08-30|70.0|0|0.0|100|93.0|0|0.0|100
0|2021-08-31|69.5|0|0.0|100|92.5|0|0.0|100
0|2021-09-01|69.5|0|0.0|100|92.5|0|0.0|100
0|2021-09-02|69.5|0|0.0|100|92.5|0|0.0|100
0|2021-09-03|69.5|0|0.0|100|92.5|0|0.0|100
0|2021-09-04|69.5|0|0.0|100|92.5|0|0.0|100
0|2021-09-05|69.5|0|0.0|100|92.5|0|0.0|100
0|2021-09-06|69.5|0|0.0|100|92.5|0|0.0|100
0|2021-09-07|69.5|0|0.0|100|92.5|0|0.0|100
0|2021-09-08|69.5|0|0.0|100|93.0|0|0.0|100
0|2021-09-09|70.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-10|70.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-11|70.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-12|70.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-13|70.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-14|70.0|0|0.0|100|94.5|0|0.0|100
0|2021-09-15|70.0|0|0.0|100|95.0|0|0.0|100
0|2021-09-16|70.0|0|0.0|100|95.0|0|0.0|100
0|2021-09-17|70.0|0|0.0|100|95.0|0|0.0|100
0|2021-09-18|70.0|0|0.0|100|95.0|0|0.0|100
0|2021-09-19|70.0|0|0.0|100|95.0|0|0.0|100
0|2021-09-20|70.0|0|0.0|100|95.0|0|0.0|100
0|2021-09-21|70.0|0|0.0|100|95.0|0|0.0|100
0|2021-09-22|70.0|0|0.0|100|95.0|0|0.0|100
0|2021-09-23|70.0|0|0.0|100|95.0|0|0.0|100
0|2021-09-24|70.0|0|0.0|100|95.0|0|0.0|100
0|2021-09-25|70.5|0|0.0|100|94.0|0|0.0|100
0|2021-09-26|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-09-27|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-09-28|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-09-29|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-09-30|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-01|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-02|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-03|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-04|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-05|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-06|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-07|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-08|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-09|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-10|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-11|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-12|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-13|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-14|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-15|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-16|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-17|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-18|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-19|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-20|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-21|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-22|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-23|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-24|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-25|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-26|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-27|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-28|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-29|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-30|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-10-31|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-01|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-02|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-03|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-04|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-05|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-06|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-07|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-08|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-09|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-10|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-11|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-12|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-13|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-14|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-15|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-16|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-17|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-18|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-19|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-20|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-21|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-22|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-23|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-24|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-25|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-26|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-27|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-28|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-29|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-11-30|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-01|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-02|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-03|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-04|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-05|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-06|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-07|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-08|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-09|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-10|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-11|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-12|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-13|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-14|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-15|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-16|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-17|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-18|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-19|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-20|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-21|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-22|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-23|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-24|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-25|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-26|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-27|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-28|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-29|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-30|71.0|0|0.0|100|93.0|0|0.0|100
0|2021-12-31|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-01|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-02|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-03|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-04|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-05|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-06|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-07|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-08|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-09|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-10|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-11|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-12|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-13|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-14|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-15|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-16|71.0|0|0.0|100|93.0|0|0.0|100
0|2022-01-17|71.0|0|0.0|100|93.0|0|0.0|100
